t,active_cpu_fog,fog_capacity,pressure,predicted_pressure,prediction_uncertainty,tasks_placed_fog,tasks_placed_cloud,arrivals,scale_decision,scale_up_total,scale_down_total,energy_joules_cumul,energy_tick,offload_ratio,active_fog_nodes,overloaded,fog_f0_p,fog_f0_load,fog_f0_power,fog_f0_active,fog_f1_p,fog_f1_load,fog_f1_power,fog_f1_active,fog_f2_p,fog_f2_load,fog_f2_power,fog_f2_active,fog_f3_p,fog_f3_load,fog_f3_power,fog_f3_active,fog_f4_p,fog_f4_load,fog_f4_power,fog_f4_active,cloud_c0_load,cloud_c1_load
68,164.66666666666663,185.0,0.8900900900900899,0.4176007224505813,0.24417530645808216,9,3,12,none,0,1,15004.656565656564,272.3232323232323,0.25,2,0,0.83030303030303,91.3333333333333,154.5454545454545,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9777777777777779,73.33333333333334,117.77777777777779,1,328.0,438.0
69,170.33333333333331,185.0,0.9207207207207206,0.4176007224505813,0.24417530645808216,1,10,11,none,0,1,15284.707070707069,280.050505050505,0.9090909090909091,2,0,0.8818181818181816,96.99999999999997,162.27272727272725,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9777777777777779,73.33333333333334,117.77777777777779,1,301.6666666666667,385.3333333333333
70,179.66666666666663,185.0,0.971171171171171,0.45674462893918216,0.26141190432695316,7,3,10,none,0,1,15577.575757575756,292.86868686868684,0.3,2,0,0.9939393939393937,109.3333333333333,179.09090909090907,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9377777777777779,70.33333333333334,113.7777777777778,1,364.6666666666667,465.0
71,176.99999999999997,185.0,0.9567567567567566,0.45674462893918216,0.26141190432695316,4,2,6,none,0,1,15866.848484848484,289.27272727272725,0.3333333333333333,2,0,0.9818181818181815,107.99999999999996,177.27272727272722,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9200000000000002,69.00000000000001,112.00000000000001,1,424.6666666666667,199.0
72,171.66666666666663,185.0,0.9279279279279278,0.45674462893918216,0.26141190432695316,4,7,11,none,0,1,16149.060606060606,282.2121212121212,0.6363636363636364,2,0,0.9969696969696966,109.66666666666663,179.5454545454545,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8266666666666669,62.000000000000014,102.66666666666669,1,442.0,246.66666666666669
73,171.99999999999997,185.0,0.9297297297297296,0.45674462893918216,0.26141190432695316,5,8,13,none,0,1,16431.717171717173,282.65656565656565,0.6153846153846154,2,0,0.9969696969696966,109.66666666666663,179.5454545454545,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8311111111111114,62.33333333333335,103.11111111111114,1,505.66666666666663,296.66666666666674
74,147.66666666666663,185.0,0.798198198198198,0.45674462893918216,0.26141190432695316,9,2,11,none,0,1,16681.191919191922,249.47474747474746,0.18181818181818182,2,0,0.7757575757575753,85.33333333333329,146.36363636363632,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8311111111111114,62.33333333333335,103.11111111111114,1,495.66666666666663,321.66666666666674
75,147.66666666666663,185.0,0.798198198198198,0.4899052490921441,0.2510731520591168,5,2,7,none,0,1,16931.121212121216,249.9292929292929,0.2857142857142857,2,0,0.9121212121212117,100.33333333333329,166.81818181818176,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6311111111111113,47.33333333333335,83.11111111111113,1,309.66666666666663,104.66666666666671
76,163.99999999999997,185.0,0.8864864864864863,0.4899052490921441,0.2510731520591168,6,0,6,none,0,1,17202.9494949495,271.8282828282828,0.0,2,0,0.948484848484848,104.33333333333329,172.2727272727272,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7955555555555558,59.666666666666686,99.55555555555559,1,179.99999999999997,51.333333333333385
77,174.66666666666663,185.0,0.9441441441441439,0.4899052490921441,0.2510731520591168,5,4,9,none,0,1,17489.15151515152,286.20202020202015,0.4444444444444444,2,0,0.9939393939393935,109.33333333333329,179.090909090909,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8711111111111114,65.33333333333336,107.11111111111114,1,219.66666666666663,120.66666666666671
78,170.66666666666663,185.0,0.9225225225225223,0.4899052490921441,0.2510731520591168,2,7,9,none,0,1,17769.9393939394,280.78787878787875,0.7777777777777778,2,0,0.9696969696969692,106.66666666666661,175.45454545454538,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8533333333333337,64.00000000000003,105.33333333333337,1,298.33333333333326,260.33333333333337
79,144.66666666666663,185.0,0.7819819819819818,0.4899052490921441,0.2510731520591168,7,1,8,none,0,1,18015.818181818187,245.87878787878785,0.125,2,0,0.8969696969696965,98.66666666666661,164.54545454545448,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6133333333333337,46.00000000000003,81.33333333333337,1,298.33333333333326,311.6666666666667
80,180.99999999999997,185.0,0.9783783783783783,0.5152713738514149,0.23900388514890963,9,6,15,none,0,1,18310.404040404046,294.58585858585855,0.4,2,0,0.9757575757575754,107.33333333333329,176.36363636363632,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9822222222222224,73.66666666666669,118.22222222222224,1,87.99999999999996,228.00000000000003
81,170.99999999999997,185.0,0.9243243243243242,0.5152713738514149,0.23900388514890963,1,10,11,none,0,1,18591.44444444445,281.04040404040404,0.9090909090909091,2,0,0.9121212121212117,100.33333333333329,166.81818181818176,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9422222222222225,70.66666666666669,114.22222222222226,1,180.3333333333333,332.0
82,170.33333333333331,185.0,0.9207207207207206,0.5152713738514149,0.23900388514890963,9,2,11,none,0,1,18871.77777777778,280.33333333333326,0.18181818181818182,2,0,0.9666666666666662,106.33333333333329,174.99999999999994,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8533333333333335,64.00000000000001,105.33333333333334,1,231.66666666666663,332.0
83,151.99999999999997,185.0,0.8216216216216214,0.5152713738514149,0.23900388514890963,5,1,6,none,0,1,19127.28282828283,255.50505050505043,0.16666666666666666,2,0,0.851515151515151,93.66666666666661,157.72727272727263,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.777777777777778,58.33333333333335,97.7777777777778,1,223.33333333333331,122.66666666666669
84,165.99999999999997,185.0,0.8972972972972971,0.5152713738514149,0.23900388514890963,4,3,7,none,0,1,19401.78787878788,274.50505050505046,0.42857142857142855,2,0,0.9515151515151511,104.66666666666661,172.72727272727266,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.817777777777778,61.33333333333335,101.7777777777778,1,223.66666666666663,117.33333333333334
85,179.99999999999997,185.0,0.9729729729729728,0.5447943168057446,0.2215146526107789,5,5,10,none,0,1,19695.070707070707,293.28282828282823,0.5,2,0,0.9848484848484844,108.33333333333329,177.72727272727266,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9555555555555558,71.66666666666669,115.55555555555559,1,365.33333333333326,84.0
86,177.99999999999997,185.0,0.962162162162162,0.5447943168057446,0.2215146526107789,7,4,11,none,0,1,19985.62626262626,290.55555555555554,0.36363636363636365,2,0,0.9666666666666662,106.33333333333329,174.99999999999994,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9555555555555558,71.66666666666669,115.55555555555559,1,399.33333333333326,162.0
87,172.66666666666663,185.0,0.9333333333333331,0.5447943168057446,0.2215146526107789,3,1,4,none,0,1,20268.90909090909,283.28282828282823,0.25,2,0,0.9181818181818178,100.99999999999996,167.72727272727266,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9555555555555558,71.66666666666669,115.55555555555559,1,209.33333333333326,133.33333333333334
88,129.33333333333331,185.0,0.699099099099099,0.5447943168057446,0.2215146526107789,5,2,7,none,0,1,20493.81818181818,224.90909090909085,0.2857142857142857,2,0,0.7393939393939389,81.33333333333329,140.90909090909082,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6400000000000002,48.00000000000002,84.00000000000003,1,170.99999999999994,96.33333333333334
89,178.33333333333331,185.0,0.9639639639639639,0.5447943168057446,0.2215146526107789,8,4,12,none,0,1,20784.81818181818,291.0,0.3333333333333333,2,0,0.9666666666666662,106.33333333333329,174.99999999999994,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9600000000000004,72.00000000000003,116.00000000000004,1,266.99999999999994,251.66666666666666
90,172.66666666666663,185.0,0.9333333333333331,0.5549148577650336,0.21244310741153036,2,8,10,none,0,1,21068.181818181816,283.3636363636363,0.8,2,0,0.9424242424242419,103.66666666666661,171.3636363636363,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9200000000000004,69.00000000000003,112.00000000000004,1,282.66666666666663,360.66666666666663
91,159.33333333333331,185.0,0.8612612612612611,0.5549148577650336,0.21244310741153036,4,6,10,none,0,1,21333.808080808078,265.6262626262626,0.6,2,0,0.954545454545454,104.99999999999994,173.1818181818181,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7244444444444448,54.33333333333336,92.44444444444447,1,182.99999999999997,404.66666666666663
92,98.66666666666663,185.0,0.5333333333333331,0.5549148577650336,0.21244310741153036,2,1,3,none,0,1,21517.55555555555,183.7474747474747,0.3333333333333333,2,0,0.657575757575757,72.33333333333327,128.63636363636357,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.35111111111111143,26.333333333333357,55.11111111111114,1,116.99999999999997,406.0
93,170.99999999999994,185.0,0.924324324324324,0.5549148577650336,0.21244310741153036,6,6,12,none,0,1,21798.757575757572,281.20202020202015,0.5,2,0,0.96060606060606,105.6666666666666,174.090909090909,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8711111111111114,65.33333333333336,107.11111111111114,1,201.66666666666666,87.0
94,148.99999999999994,185.0,0.8054054054054051,0.5549148577650336,0.21244310741153036,8,1,9,none,0,1,22050.505050505046,251.74747474747468,0.1111111111111111,2,0,0.9242424242424236,101.6666666666666,168.63636363636354,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6311111111111114,47.33333333333336,83.11111111111114,1,149.0,177.0
95,157.3333333333333,185.0,0.8504504504504502,0.5625355444776851,0.1963588380703101,1,3,4,none,0,1,22313.323232323226,262.81818181818176,0.75,2,0,0.9121212121212116,100.33333333333327,166.81818181818173,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7600000000000002,57.00000000000002,96.00000000000003,1,254.66666666666666,162.33333333333334
96,131.3333333333333,185.0,0.7099099099099097,0.5625355444776851,0.1963588380703101,6,1,7,none,0,1,22541.15151515151,227.82828282828277,0.14285714285714285,2,0,0.8151515151515145,89.6666666666666,152.2727272727272,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5555555555555558,41.666666666666686,75.55555555555557,1,171.66666666666666,141.33333333333334
97,162.99999999999994,185.0,0.8810810810810807,0.5625355444776851,0.1963588380703101,6,3,9,none,0,1,22811.535353535346,270.38383838383834,0.3333333333333333,2,0,0.9151515151515145,100.6666666666666,167.27272727272717,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8311111111111114,62.33333333333335,103.11111111111114,1,343.0,132.33333333333334
98,170.3333333333333,185.0,0.9207207207207204,0.5625355444776851,0.1963588380703101,3,4,7,none,0,1,23091.787878787873,280.2525252525252,0.5714285714285714,2,0,0.9424242424242418,103.6666666666666,171.3636363636363,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8888888888888892,66.66666666666669,108.88888888888891,1,362.33333333333337,109.0
99,176.66666666666663,185.0,0.9549549549549547,0.5625355444776851,0.1963588380703101,2,6,8,none,0,1,23380.676767676763,288.8888888888888,0.75,2,0,0.9999999999999994,109.99999999999994,179.99999999999991,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8888888888888892,66.66666666666669,108.88888888888891,1,248.00000000000003,262.0
100,175.3333333333333,185.0,0.9477477477477475,0.5683605912422075,0.19066590261019323,3,5,8,none,0,1,23667.787878787873,287.11111111111103,0.625,2,0,0.9999999999999994,109.99999999999994,179.99999999999991,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8711111111111113,65.33333333333334,107.11111111111113,1,110.66666666666669,281.0
101,168.99999999999994,185.0,0.9135135135135132,0.5683605912422075,0.19066590261019323,8,3,11,none,0,1,23946.15151515151,278.3636363636363,0.2727272727272727,2,0,0.9090909090909086,99.99999999999994,166.3636363636363,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9200000000000002,69.00000000000001,112.00000000000001,1,191.66666666666669,398.0
102,174.66666666666663,185.0,0.9441441441441439,0.5683605912422075,0.19066590261019323,2,6,8,none,0,1,24232.242424242417,286.090909090909,0.75,2,0,0.9606060606060601,105.66666666666661,174.090909090909,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9200000000000002,69.00000000000001,112.00000000000001,1,166.33333333333334,344.6666666666667
103,175.66666666666663,185.0,0.9495495495495494,0.5683605912422075,0.19066590261019323,4,5,9,none,0,1,24519.57575757575,287.33333333333326,0.5555555555555556,2,0,0.9333333333333327,102.6666666666666,169.99999999999991,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9733333333333335,73.00000000000001,117.33333333333334,1,255.33333333333334,206.66666666666669
104,117.99999999999994,185.0,0.6378378378378375,0.5683605912422075,0.19066590261019323,3,0,3,none,0,1,24729.47474747474,209.89898989898984,0.0,2,0,0.7696969696969691,84.6666666666666,145.45454545454538,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.44444444444444464,33.33333333333335,64.44444444444446,1,149.33333333333334,206.66666666666669
105,116.33333333333327,185.0,0.6288288288288285,0.5709071659167468,0.1844984672685529,5,1,6,none,0,1,24937.020202020194,207.54545454545448,0.16666666666666666,2,0,0.7303030303030296,80.33333333333326,139.54545454545445,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.4800000000000002,36.000000000000014,68.00000000000003,1,3.0000000000000284,168.0
106,150.99999999999994,185.0,0.8162162162162159,0.5709071659167468,0.1844984672685529,7,3,10,none,0,1,25191.292929292922,254.2727272727272,0.3,2,0,0.8818181818181811,96.99999999999991,162.27272727272717,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7200000000000002,54.000000000000014,92.00000000000001,1,171.33333333333337,132.0
107,179.6666666666666,185.0,0.9711711711711708,0.5709071659167468,0.1844984672685529,4,2,6,none,0,1,25484.080808080802,292.7878787878787,0.3333333333333333,2,0,0.969696969696969,106.66666666666659,175.45454545454535,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9733333333333335,73.00000000000001,117.33333333333334,1,291.33333333333337,150.0
108,146.6666666666666,185.0,0.7927927927927925,0.5709071659167468,0.1844984672685529,4,3,7,none,0,1,25732.656565656558,248.57575757575748,0.42857142857142855,2,0,0.9060606060606053,99.66666666666659,165.9090909090908,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.6266666666666669,47.00000000000002,82.66666666666669,1,333.33333333333337,204.0
109,86.33333333333327,185.0,0.46666666666666634,0.5709071659167468,0.1844984672685529,5,1,6,none,0,1,25899.454545454537,166.7979797979797,0.16666666666666666,2,0,0.5060606060606052,55.66666666666658,105.90909090909078,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.4088888888888892,30.66666666666669,60.88888888888892,1,162.00000000000003,238.0
110,162.33333333333326,185.0,0.8774774774774771,0.5437465196498167,0.18214595897815763,8,3,11,none,0,1,26169.151515151505,269.6969696969696,0.2727272727272727,2,0,0.9757575757575749,107.33333333333324,176.36363636363623,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7333333333333336,55.00000000000002,93.33333333333336,1,382.0,166.0
111,167.6666666666666,185.0,0.9063063063063059,0.5437465196498167,0.18214595897815763,4,2,6,none,0,1,26445.99999999999,276.84848484848476,0.3333333333333333,2,0,0.987878787878787,108.66666666666657,178.18181818181804,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.786666666666667,59.00000000000002,98.6666666666667,1,245.0,94.33333333333333
112,166.33333333333326,185.0,0.8990990990990987,0.5437465196498167,0.18214595897815763,5,1,6,none,0,1,26721.1111111111,275.111111111111,0.16666666666666666,2,0,0.9999999999999991,109.9999999999999,179.99999999999986,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.7511111111111114,56.33333333333336,95.11111111111114,1,91.0,94.33333333333333
113,165.6666666666666,185.0,0.8954954954954951,0.5437465196498167,0.18214595897815763,5,3,8,none,0,1,26995.05050505049,273.9393939393938,0.375,2,0,0.9151515151515143,100.66666666666657,167.27272727272714,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.866666666666667,65.00000000000003,106.6666666666667,1,135.33333333333334,46.33333333333333
114,176.6666666666666,185.0,0.9549549549549546,0.5437465196498167,0.18214595897815763,2,2,4,none,0,1,27283.86868686867,288.8181818181817,0.5,2,0,0.9787878787878779,107.66666666666657,176.81818181818167,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9200000000000004,69.00000000000003,112.00000000000004,1,153.33333333333334,108.0
115,156.66666666666663,185.0,0.8468468468468466,0.5455954238696975,0.1815058569743055,6,7,13,none,0,1,27545.545454545438,261.6767676767676,0.5384615384615384,2,0,0.8363636363636356,91.99999999999991,155.45454545454533,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8622222222222227,64.6666666666667,106.22222222222227,1,455.6666666666667,277.6666666666667
116,123.33333333333329,185.0,0.6666666666666664,0.5455954238696975,0.1815058569743055,3,1,4,none,0,1,27762.595959595943,217.050505050505,0.25,2,0,0.7818181818181811,85.99999999999991,147.27272727272717,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.49777777777777826,37.33333333333337,69.77777777777783,1,426.00000000000006,259.6666666666667
117,170.99999999999994,185.0,0.924324324324324,0.5455954238696975,0.1815058569743055,4,5,9,none,0,1,28043.57575757574,280.9797979797979,0.5555555555555556,2,0,0.8939393939393931,98.33333333333324,164.09090909090898,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9688888888888894,72.6666666666667,116.88888888888894,1,122.00000000000006,241.33333333333334
118,112.66666666666661,185.0,0.6090090090090087,0.5455954238696975,0.1815058569743055,5,0,5,none,0,1,28245.76767676766,202.1919191919191,0.0,2,0,0.5909090909090902,64.99999999999991,118.63636363636353,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.635555555555556,47.6666666666667,83.5555555555556,1,93.66666666666673,71.66666666666666
119,181.66666666666663,185.0,0.9819819819819817,0.5455954238696975,0.1815058569743055,3,12,15,none,0,1,28541.29292929291,295.5252525252525,0.8,2,0,0.9909090909090902,108.99999999999991,178.63636363636354,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9688888888888894,72.6666666666667,116.88888888888894,1,170.3333333333334,262.6666666666667
120,163.99999999999994,185.0,0.8864864864864862,0.5388400252820248,0.18155134327861078,2,4,6,none,0,1,28812.929292929275,271.6363636363635,0.6666666666666666,2,0,0.8909090909090901,97.99999999999991,163.6363636363635,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8800000000000003,66.00000000000003,108.00000000000003,1,312.33333333333337,342.33333333333337
121,163.6666666666666,185.0,0.8846846846846843,0.5388400252820248,0.18155134327861078,6,3,9,none,0,1,29083.939393939378,271.0101010101009,0.3333333333333333,2,0,0.8363636363636356,91.99999999999991,155.45454545454533,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9555555555555558,71.66666666666669,115.55555555555559,1,243.6666666666667,454.33333333333337
122,172.66666666666663,185.0,0.9333333333333331,0.5388400252820248,0.18155134327861078,3,3,6,none,0,1,29367.222222222204,283.28282828282823,0.5,2,0,0.9181818181818175,100.99999999999993,167.72727272727263,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9555555555555558,71.66666666666669,115.55555555555559,1,234.6666666666667,281.33333333333337
123,144.66666666666663,185.0,0.7819819819819818,0.5388400252820248,0.18155134327861078,8,2,10,none,0,1,29613.1717171717,245.9494949494949,0.2,2,0,0.9181818181818175,100.99999999999993,167.72727272727263,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5822222222222226,43.6666666666667,78.22222222222226,1,162.3333333333334,311.0
124,172.33333333333331,185.0,0.9315315315315315,0.5388400252820248,0.18155134327861078,7,5,12,none,0,1,29896.11111111109,282.9393939393939,0.4166666666666667,2,0,0.9484848484848479,104.33333333333327,172.2727272727272,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9066666666666671,68.00000000000003,110.6666666666667,1,367.00000000000006,240.33333333333334
125,163.99999999999997,185.0,0.8864864864864863,0.5260793986568426,0.18272925657153266,0,6,6,none,0,1,30167.686868686847,271.57575757575756,1.0,2,0,0.8727272727272722,95.99999999999994,160.90909090909085,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9066666666666671,68.00000000000003,110.6666666666667,1,324.00000000000006,357.66666666666663
126,180.33333333333331,185.0,0.9747747747747747,0.5260793986568426,0.18272925657153266,3,2,5,none,0,1,30461.373737373717,293.68686868686865,0.4,2,0,0.9727272727272722,106.99999999999994,175.90909090909082,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9777777777777781,73.33333333333336,117.77777777777781,1,308.00000000000006,276.66666666666663
127,146.66666666666663,185.0,0.7927927927927926,0.5260793986568426,0.18272925657153266,10,0,10,none,0,1,30709.292929292908,247.91919191919186,0.0,2,0,0.7090909090909084,77.99999999999993,136.36363636363626,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9155555555555558,68.66666666666669,111.55555555555559,1,152.00000000000006,186.66666666666663
128,174.66666666666663,185.0,0.9441441441441439,0.5260793986568426,0.18272925657153266,2,8,10,none,0,1,30995.393939393918,286.10101010101005,0.8,2,0,0.963636363636363,105.99999999999993,174.54545454545445,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9155555555555558,68.66666666666669,111.55555555555559,1,203.00000000000006,245.0
129,113.66666666666663,185.0,0.6144144144144142,0.5260793986568426,0.18272925657153266,8,3,11,none,0,1,31199.242424242402,203.8484848484848,0.2727272727272727,2,0,0.6878787878787873,75.6666666666666,133.1818181818181,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5066666666666669,38.00000000000002,70.66666666666669,1,275.00000000000006,365.0
130,155.99999999999994,185.0,0.843243243243243,0.5308850655573967,0.18469697755312067,11,2,13,none,0,1,31459.888888888865,260.64646464646455,0.15384615384615385,2,0,0.7939393939393932,87.33333333333324,149.09090909090898,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9155555555555558,68.66666666666669,111.55555555555559,1,326.33333333333337,235.0
131,172.6666666666666,185.0,0.933333333333333,0.5308850655573967,0.18469697755312067,2,6,8,none,0,1,31743.303030303006,283.41414141414134,0.75,2,0,0.9575757575757567,105.33333333333324,173.6363636363635,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8977777777777781,67.33333333333336,109.77777777777781,1,300.33333333333337,342.33333333333337
132,173.99999999999994,185.0,0.9405405405405403,0.5308850655573967,0.18469697755312067,4,7,11,none,0,1,32028.494949494925,285.1919191919191,0.6363636363636364,2,0,0.9575757575757567,105.33333333333324,173.6363636363635,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.9155555555555558,68.66666666666669,111.55555555555559,1,165.00000000000006,488.33333333333337
133,157.6666666666666,185.0,0.8522522522522519,0.5308850655573967,0.18469697755312067,5,1,6,none,0,1,32291.585858585833,263.090909090909,0.16666666666666666,2,0,0.8606060606060598,94.66666666666659,159.09090909090898,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.8400000000000002,63.000000000000014,104.00000000000001,1,113.66666666666671,158.33333333333337
